"營利事業統一編號","公司代號","公司名稱","公司簡稱","產業類別","外國企業註冊地國","住址",,"董事長","總經理","發言人","發言人職稱","代理發言人","總機電話","成立日期","上市日期","普通股每股面額","實收資本額(元)","已發行普通股數或TDR原發行股數","私募普通股(股)","特別股(股)","編製財務報告類型","普通股盈餘分派或虧損撥補頻率","普通股年度(含第4季或後半年度)現金股息及紅利決議層級","股票過戶機構","過戶電話","過戶地址","簽證會計師事務所","簽證會計師1","簽證會計師2","英文簡稱","英文通訊地址","傳真機號碼","電子郵件信箱","公司網址","投資人關係聯絡人","投資人關係聯絡人職稱","投資人關係聯絡電話","投資人關係聯絡電子郵件","公司網站內利害關係人專區網址",,,,,,,,,,,,,,,,,,
"80660088","4933","友輝光電股份有限公司","友輝","光電業","－","桃園市大溪區仁善里新光東路80號",,"吳昕杰","辛隆賓","楊堯如","公司治理主管","李燕蘭","03-3074830","2003/12/31","2011/07/29","新台幣",,,,,,,,,,,,,,,,,"10.0000元",809916750,80991675,0,0,"合併","每年","董事會","新光證券股份有限公司","02-23118787","台北市重慶南路一段66之一號11樓","勤業眾信聯合會計師","陳文香","徐文亞","UBRIGHT","No. 80, Xinguang E. Rd, Jen-Shan Li, Daxi Dist.,Taoyuan City, Taiwan, R.O.C.","03-3074769","yyr@ubright.com.tw","WWW.UBRIGHT.COM.TW","楊堯如","公司治理主管","03-3074830","yyr@ubright.com.tw","WWW.UBRIGHT.COM.TW",
"28675574","4934","太極能源科技股份有限公司","太極","光電業","－","桃園市中壢區復興里中壢工業區自強一路5號",,"謝清福","陳怡光","謝明凱","特助","余秀珍","03-455-5807","2007/05/14","2011/08/16","新台幣",,,,,,,,,,,,,,,,,"10.0000元",2250000000,225000000,14023475,0,"合併","每年","董事會","元大證券股份有限公司股務代理部","(02)2586-5859","台北市承德路三段210號B1","勤業眾信聯合會計師事務所","李麗凰","廖婉怡","Tainergy","NO.5, TZU-CHIANG 1ST RD., ZHONGLI DIST.,TAOYUAN CITY 320, TAIWAN (R.O.C.)","03-455-5383","tainergy@tainergy.com","http//www.tainergy.com","余秀珍","經理","02-27883798","tainergy@tainergy.com","http//www.tainergy.com",
"26797925","4935","茂林光電科技(開曼)股份有限公司","茂林-KY","光電業","KY","桃園市中壢區民權路三段1149號",,"李滿祥","蔡宗霖","蔡宗霖","總經理","莊美真","03-4262828","2000/07/28","2011/07/28","新台幣",,,,,,,,,,,,,,,,,"10.0000元",1288640910,128864091,0,0,"合併","每年","股東會","台新證券股務代理部","02-25048125","台北市建國北路一段96號地下一樓","勤業眾信聯合會計師事務所","陳招美","陳薔旬","GLT","1149,Sec.3,Min-Chuan Rd,Chung-Li,Taiwan1149,Sec.3,Min-Chuan Rd,Chung-Li,Taiwan","03-4251919","IR@glthome.com.tw","http://www.glthome.com.tw/","莊美真","協理","03-4262828","ir@glthome.com.tw","https://www.glthome.com.tw/responsibility-59",
"28689155","4938","和碩聯合科技股份有限公司","和碩","電腦及週邊設備業","－","台北市北投區立功街76號5樓",,"童子賢","鄭光志/鄧國彥","謝如蕙","財務長","左敬業","02-81439001","2007/06/27","2010/06/24","新台幣",,,,,,,,,,,,,,,,,"10.0000元",26642241030,2664224103,0,0,"合併","每年","董事會","凱基證券股份有限公司股務代理部","02-23892999","台北市重慶南路一段2號5樓","安侯建業聯合會計師事務所","池世欽","陳俊光","Pegatron","5F, No. 76, Ligong St., BeitouTaipei, Taiwan","02-28939366","ir@pegatroncorp.com","www.pegatroncorp.com","陳瑩","專案副理","02-81439001","ir@pegatroncorp.com","http://www.pegatroncorp.com/csr/view/id/5/lang/zh_TW",
"80494173","4939","亞洲電材股份有限公司","亞電","電子零組件業","－","新竹縣竹北市中華路676巷18號4樓",,"李建輝","李建輝","鄭宛鈺","財務部經理","王建朝","03-6569308","2003/07/07","2011/09/19","新台幣",,,,,,,,,,,,,,,,,"10.0000元",982008680,98200868,0,0,"合併","每年","股東會","福邦證券股份有限公司","02-23711658","台北市中正區忠孝西路一段6號6樓","安永聯合會計師事務所","陳國帥","林政緯","AEM","4F., No.18, Lane 676, Jhonghua Rd.,Jhubei City, Hsinchu County,Taiwan(R.O.C","03-6569270","monica.cheng@aemg.com.tw","http://www.aemg.com.tw/","鄭宛鈺","財務部經理","03-6569308","monica.cheng@aemg.com.tw","http://www.aemg.com.tw/big5/Investor.php",
"22164527","4942","嘉彰股份有限公司","嘉彰","光電業","－","桃園市蘆竹區南山路二段205巷45號",,"宋貴修","陳之軒","鄭力銓","財務長","陳之軒","03-3228175","1985/09/09","2011/06/27","新台幣",,,,,,,,,,,,,,,,,"10.0000元",1423676130,142367613,0,0,"合併","每年","董事會","兆豐證券股份有限公司","02-3393-0898","台北市忠孝東路2段95號1樓","勤業眾信聯合會計師事務所","陳致源","周仕杰","Chia Chang","No. 45, Lane 205, Nanshan Road Section 2Luchu Dist, Taoyuan City, Taiwan, R.O.C","03-3111652","ir@chiachang.com","http://www.chiachang.com","陳雅琳 & 陳慧珊","經理 & 專員","03-3226968","ir@chiachang.com","http://chiachang.com/ChiaGroup/profile_5d.aspx",
"26320984","4943","開曼康而富控股股份有限公司","康控-KY","電子零組件業","KY","23674新北市土城區承天路35號2樓",,"呂朝勝","李國基","戴暐倫","經理","戴暐倫","(02)22689558","2009/09/01","2016/11/11","新台幣",,,,,,,,,,,,,,,,,"10.0000元",1157823530,115782353,36743676,0,"合併","每年","董事會","中國信託商業銀行代理部","(02)6636-5566","台北市重慶南路一段83號5樓","資誠聯合會計師事務所","陳憲正","梁益彰","CONCRAFT","2F., No.35, Chengtian Rd., Tucheng Dist.,New Taipei City 236, Taiwan(R.O.C.)","(02)22689818","invest@concraft.com.tw","www.concraft.com.tw","戴暐倫","經理","(02)22689558","invest@concraft.com.tw","http://www.concraft.com.tw/traditional_chinese/about_us_stakeholder_engagement.html",
"70576858","4945","陞達科技股份有限公司","陞達科技","半導體業","－","台北市內湖區洲子街88號6樓",,"林錫銘","蔡孟哲","許詩詮","財務長","蔡孟哲","02-8752-5880","2000/06/29","2020/11/20","新台幣",,,,,,,,,,,,,,,,,"10.0000元",300218000,30021800,0,0,"合併","每年","董事會","元大證券(股)公司 股務代理部","02-25865859","台北市大同區承德路三段210號地下一樓","勤業眾信聯合會計師事務所","邵志明","翁雅玲","Sentelic","6F., No.88, Zhouzi St., Neihu District,Taipei City 11493, Taiwan","02-8752-6990","stock@sentelic.com","www.sentelic.com","許詩詮","財務長","02-8752-5880","finance@sentelic.com","http://www.sentelic.com/index.php/zh-tw/stakeholder",
"28222209","4946","紅心辣椒娛樂科技股份有限公司","辣椒","文化創意業","－","台北市內湖區瑞光路583巷31號3樓",,"鄧潤澤","蕭雅馨","蕭雅馨","總經理","游升志","02-8751-1699","2006/09/21","2011/06/10","新台幣",,,,,,,,,,,,,,,,,"10.0000元",91928920,9192892,2201693,0,"合併","每年","股東會","統一綜合證券(股)公司股務代理部","02-2746-3797","台北市松山區東興路8號B1","馬施云大華聯合會計師事務所","趙翊棋","郭怡倩","Cayenne Tech","3F., No. 31, Lane 583, Ruiguang Rd., Neihu DistrictTaipei City 114694 , Taiwan","02-8797-1717","ct@cayennetech.com.tw","http://www.wasabii.com.tw/","蕭雅馨","總經理","02-8751-1699","ct@cayennetech.com.tw","www.cayennetech.com.tw/CT_investment/Earnings/Quarterly.shtml",
"80581850","4949","有成精密股份有限公司","有成精密","光電業","－","新竹市公道五路二段180 號4樓",,"陳思銘","陳思銘","徐龍耀","副總經理","黃錦堂","03-5688699","2003/11/05","2024/05/09","新台幣",,,,,,,,,,,,,,,,,"10.0000元",665050430,66505043,0,0,"合併","每年","董事會","福邦證券股份有限公司股務代理部","(02)2371-1658","100台北市中正區忠孝西路一段6號6樓","資誠聯合會計師事務所","林瑟凱","文雅芳","WIN WIN","4F., No.180, Sec. 2,Gongdao 5th Rd.,Hsinchu City 300, Taiwan R.O.C.","03-5718000","IR@w-win.com.tw","http://www.wwpt.com.tw/","徐龍耀","副總經理","03-5688699","IR@w-win.com.tw","http://www.wwpt.com.tw/",
"24302624","4950","牧東光電股份有限公司","牧東","其他","－","台北市內湖區瑞光路408號12樓",,"陳珍琪","暫缺","陳珍琪","董事長","暫缺","02-27006958","2008/10/24","2012/04/27","新台幣",,,,,,,,,,,,,,,,,"10.0000元",467597500,46759750,0,0,"合併","每年","股東會","宏遠證券股份有限公司","02-27008899","台北市信義路四段236號3樓","南台聯合會計師事務所","丁澤祥","蔡玉琴","Mutto","12th Floor, No. 408, Ruiguang Road, Neihu District, Taipei CityTaipei City 114, Taiwan (R.O.C.)","02-27060058","spokesman@muttoinc.com","http://www.muttoinc.com","暫缺","暫缺","02-27006958","spokesman@muttoinc.com","http://www.muttoinc.com",
"80333472","4951","精拓科技股份有限公司","精拓科","半導體業","－","(302)新竹縣竹北市台元街36號3樓之7",,"陳神寶","黃德燻","陳贈文","副總經理","黃德燻","(03)5600168","2002/05/10","2022/11/03","新台幣",,,,,,,,,,,,,,,,,"10.0000元",341487130,34148713,0,0,"合併","每年","董事會","兆豐證券股份有限公司","(02)33930898","台北市忠孝東路二段95號1樓","資誠聯合會計師事務所","江采燕","謝智政","Fintek","3F-7,No.36,Tai Yuen St.,Chupei City,Hsinchu,Taiwan,R.O.C","(03)5600166","Kris_chen@fintek.com.tw","http://www.fintek.com.tw","陳贈文","副總經理","(03)5600168","Kris_chen@fintek.com.tw","http://www.fintek.com.tw",
"80741441","4952","凌通科技股份有限公司","凌通","半導體業","－","新竹市科學園區工業東四路19號",,"黃洲杰","賈懿行","劉淑勤","行政管理中心資深處長","王有為","03-6662118","2004/03/30","2011/11/01","新台幣",,,,,,,,,,,,,,,,,"10.0000元",1088158160,108815816,0,0,"合併","每年","股東會","中國信託商業銀行代理部","02-66365566","台北巿重慶南路一段83號5樓","勤業眾信聯合會計師事務所","葉東煇","張雅芸","Generalplus","No. 19, Industry E. Rd. IV, Hsinchu Science ParkHsinchu City 30077, Taiwan, R.O.C.","03-6662117","ir@generalplus.com","http://www.generalplus.com","謝佳樺","投資人關係專員","03-6662118 ext. 1201","yosicahsieh@generalplus.com","http://www.generalplus.com/stakeholder_appl.php",
"86714857","4953","緯創軟體股份有限公司","緯軟","資訊服務業","－","新北市汐止區新台五路1段93號32樓",,"蕭清志","蕭清志","長育禎","資深副總經理","陳易商","02-77458888","1992/06/01","2014/01/08","新台幣",,,,,,,,,,,,,,,,,"10.0000元",728277390,72827739,0,0,"合併","每年","股東會","凱基證券股份有限公司","02-23892999","台北市重慶南路一段2號5樓","安侯建業聯合會計師事務所","唐嘉鍵","楊雲筑","WITS","32F., No.93, Sec.1, Xintai 5th Rd., Xizhi Dist., New Taipei CityNew Taipei City , Taiwan (R.O.C.)","02-77458889","spokesperson@wits.com","https://www.wits.com/tw/","林佑蓉","副理","02-77458888","IR@wits.com","https://www.wits.com/tw/esg/stakeholder-engagement/interested-parties-status/",
"28334226","4956","光鋐科技股份有限公司","光鋐","光電業","－","台南市新市區看西路7號",,"許明森","許明森","許明森","董事長","鄧美珍","06-5050101","2006/06/12","2011/10/24","新台幣",,,,,,,,,,,,,,,,,"10.0000元",1004082360,100408236,0,0,"合併","每年","股東會","富邦證券股份有限公司股務代理部","02-23611300","台北市許昌街17號11樓","勤業眾信聯合會計師事務所","王騰葦","楊朝欽","Epileds","No.7, Kanxi Rd., Xinshi Dist,Tainan City ,Taiwan(R.O.C.)","06-5056533","sandyteng@epileds.com.tw","www.epileds.com.tw","鄧美珍","財務部經理","06-5050101","ir@epileds.com.tw","http://www.epileds.com.tw/stakeholder_contact.aspx",
"26392564","4958","臻鼎科技控股股份有限公司","臻鼎-KY","電子零組件業","KY","桃園市大園區三石里三和路28巷6號",,"沈慶芳","沈慶芳","凌惇","資深經理","黃美玉","(03)383-5678","2006/06/05","2011/12/26","新台幣",,,,,,,,,,,,,,,,,"10.0000元",9470491610,947049161,0,0,"合併","每年","董事會","福邦證券股份有限公司股務代理部","(02)2371-1658","台北市忠孝西路一段6號6樓","資誠聯合會計師事務所","徐聖忠","徐潔如","ZDT","P.O. Box 31119, Grand Pavilion Hibiscus Way, 802 West Bay Road, Grand Cayman,Cayman Islands","(03)383-0011","zdt-ir@zdtco.com","www.zdtco.com","凌惇","資深經理","(03)383-0101","zdt-ir@zdtco.com","www.zdtco.com",
"27790294","4960","誠美材料科技股份有限公司","誠美材","光電業","－","74148台南市善化區木柵港西路13號",,"何昭陽","連巍鐘(代理)","黃培明","財務長","馬紹恒","(06)5889988","2005/05/17","2011/10/24","新台幣",,,,,,,,,,,,,,,,,"10.0000元",5721849060,572184906,0,0,"合併","每半會計年度","董事會","群益金鼎證券股份有限公司","(02)2702-3999","台北市大安區敦化南路二段97號B2","資誠聯合會計師事務所","吳建志","廖阿甚","CMMT","NO.13, Muzhagang West Rd.,Shanhua Dist., Tainan City, Taiwan","(06)5091010","cmmt_ir@cmmt.com.tw","www.cmmt.com.tw","黃培明","財務長","(06)5889988","cmmt_ir@cmmt.com.tw","http://www.cmmt.com.tw/stakeholder.php?lang=zh",
"84149499","4961","天鈺科技股份有限公司","天鈺","半導體業","－","(30078)新竹科學園區新竹市篤行路6-8號3樓",,"林永杰","邱淑慧","陳志豪","處長","湯皓雲","03-5788618","1995/07/04","2018/10/17","新台幣",,,,,,,,,,,,,,,,,"10.0000元",1212544530,121254453,0,0,"合併","每年","股東會","元大證券(股)公司股務代理部","02-25865859","台北市10366承德路三段210號地下一樓","安侯建業聯合會計師事務所","蕭佩如","李&#16689;儀","FITIPOWER","3F, No.6-8, Duxing Rd., Hsinchu Science ParkHsinchu City, Taiwan, R.O.C.","03-5788836","ir@fitipower.com","https://www.fitipower.com","陳志豪","處長","035788618","ir@fitipower.com","https://www.fitipower.com/stakeholder/communication",
"28422591","4966","譜瑞科技股份有限公司","譜瑞-KY","半導體業","KY","P.O.Box 309GT,Ugland House,South Church Street,George Town",,"趙捷","曲明","趙捷","董事長","張祐銘","02-2627-9109","2005/11/15","2011/09/13","新台幣",,,,,,,,,,,,,,,,,"10.0000元",811617630,81161763,0,0,"合併","每半會計年度","董事會","中國信託商業銀行代理部","02-6636-5566","台北市100重慶南路一段83號5樓","資誠聯合會計師事務所","林冠宏","周筱姿","Parade","14F., No.335, Ruiguang Rd., Neihu Dist.Nei Hu, Taipei, Taiwan, R.O.C.","02-2627-9339","ir@paradetech.com","http://www.paradetech.com","張祐銘","財務處處長","02-2627-9109","ir@paradetech.com","http://www.paradetech.com",
"97418375","4967","十銓科技股份有限公司","十銓","半導體業","－","(235)新北巿中和區建一路166號3樓",,"夏澹寧","陳慶文","彭大維","財務長","秦涵然","(02)82265000","1997/04/09","2019/01/14","新台幣",,,,,,,,,,,,,,,,,"10.0000元",715486870,71548687,0,0,"合併","每年","董事會","群益金鼎證券股份有限公司","(02)2702-3999","(106)台北市大安區敦化南路二段97號地下二樓","資誠聯合會計師事務所","葉翠苗","黃世鈞","TEAM","3F, NO.166, JIAN YI RD.,CHUNG HO CITY, TAIPEI, TAIWAN, R.O.C.","(02)82265808","IR@teamgroup.com.tw","WWW.TEAMGROUPINC.COM","林佩蓉","全球媒體部經理","(02)82265000#295","IR@teamgroup.com.tw","www.teamgroupinc.com/tw/investors/csr/stakeholder/",
"80661880","4968","立積電子股份有限公司","立積","半導體業","－","台北市114內湖區堤頂大道二段407巷20弄1號3樓",,"馬代駿","王是琦","鄧維康","資深副總","彭英展","(02)8751-1358","2004/01/07","2015/11/13","新台幣",,,,,,,,,,,,,,,,,"10.0000元",906751240,90675124,0,0,"合併","每年","股東會","台新證券股務代理部","(02)2504-8125","台北市建國北路一段96號地下一樓","勤業眾信聯合會計師事務所","方蘇立","曾建銘","Richwave","3F.No.1, Alley 20. Lane 407. Sec 2, Tiding Blvd,Taipei 114,Taiwan. R. O. C.","(02)6600-6887","ir@richwave.com.tw","https://www.richwave.com.tw","鄧維康","資深副總","(02)8751-1358","ir@richwave.com.tw","https://www.richwave.com.tw/zh/page.aspx?Id=21",
"39954594","4971","英特磊科技股份有限公司","IET-KY","半導體業","KY","PO Box 309, Ugland House, Grand Cayman, KY1-1104, Cayman Isl",,"高永中","Kevin Vargason","王家齊","財務長","王維寧","+1-9722340068","2011/04/26","2013/07/24","新台幣",,,,,,,,,,,,,,,,,"10.0000元",367857430,36785743,0,0,"合併","每年","董事會","中國信託商業銀行代理部","(02)66365566","台北市重慶南路一段83號5樓","資誠聯合會計師事務所","梁嬋女","簡汎亞","IET","PO Box 309, Ugland House, Grand Cayman, KY1-1104, Cayman IslandsCayman Islands","+1-9722340069","investors@intelliepi.com","www.intelliepi.com.tw","王維寧","代理發言人","(02)28371206","investors@intelliepi.com","www.intelliepi.com.tw",
"86831927","4972","湯石照明科技股份有限公司","湯石照明","光電業","－","新北市樹林區博愛街236號4樓",,"湯士權","洪家政","王志遠","副總經理","詹益禎","02-86857855","1992/08/20","2013/06/17","新台幣",,,,,,,,,,,,,,,,,"10.0000元",579965870,57996587,0,0,"合併","每年","董事會","宏遠證券股份有限公司","02-2326-8818","台北市大安區信義路四段236號3樓","資誠聯合會計師事務所","王玉娟","洪淑華","TONS","4F., No.236, Bo’ai St., Shulin Dist.,New Taipei City , Taiwan (R.O.C.)","02-86857655","investor@tons.com.tw","http://www.tonslight.com/","王志遠","副總經理","02-86857855#205","investor@tons.com.tw","http://www.tonslight.com/",
"80161908","4973","廣穎電通股份有限公司","廣穎電通","半導體業","－","台北市內湖區洲子街106號7樓",,"陳慧民","袁培榮","謝超民","副總經理","唐婉佩","02-8797-8833","2003/02/18","2012/06/19","新台幣",,,,,,,,,,,,,,,,,"10.0000元",645058330,64505833,0,0,"合併","每年","董事會","群益金鼎證券股份有限公司","02-2702-3999","台北市敦化南路二段97號地下2樓","資誠聯合會計師事務所","林冠宏","賴宗羲","Silicon Power","7F., No. 106, Zhouzi St.Neihu District, Taipei City 114, Taiwan","02-8751-6595","sp.ir@silicon-power.com","www.silicon-power.com","邱翎喻","經理","02-8797-8833","sp.ir@silicon-power.com","http://www.silicon-power.com/web/stakeholder",
